top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,objective,num_selected_features,candidate_note,dataset,repeat,split,split_id,split_seed,split_policy,ablation
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8,0.5804878048780487,0.8,4000,test_not_evaluated_for_candidates,wisconsin,9,9,,20260428,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8125,0.5853658536585366,0.8125,4000,test_not_evaluated_for_candidates,wisconsin,9,9,,20260428,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8,0.556794425087108,0.8,4000,test_not_evaluated_for_candidates,wisconsin,9,9,,20260428,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",1.0,0.825,0.5665505226480836,0.825,4000,test_not_evaluated_for_candidates,wisconsin,9,9,,20260428,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",1.0,0.825,0.5665505226480836,0.825,4000,test_not_evaluated_for_candidates,wisconsin,9,9,,20260428,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",1.0,0.825,0.5665505226480836,0.825,4000,test_not_evaluated_for_candidates,wisconsin,9,9,,20260428,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8125,0.5853658536585366,0.8125,4000,test_not_evaluated_for_candidates,wisconsin,9,9,,20260428,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8125,0.5853658536585366,0.8125,4000,test_not_evaluated_for_candidates,wisconsin,9,9,,20260428,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8,0.556794425087108,0.8,4000,test_not_evaluated_for_candidates,wisconsin,9,9,,20260428,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",1.0,0.825,0.5665505226480836,0.825,4000,test_not_evaluated_for_candidates,wisconsin,9,9,,20260428,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",1.0,0.825,0.5665505226480836,0.825,4000,test_not_evaluated_for_candidates,wisconsin,9,9,,20260428,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",1.0,0.825,0.5665505226480836,0.825,4000,test_not_evaluated_for_candidates,wisconsin,9,9,,20260428,random_stratified_matching_fixed_split0_class_counts,no_p3
