top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,objective,num_selected_features,candidate_note,dataset,repeat,split,split_id,split_seed,split_policy,ablation
4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.7267281105990784,0.8275862068965517,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.7267281105990784,0.8275862068965517,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8103448275862069,0.6910138248847927,0.8103448275862069,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8620689655172413,0.7514592933947774,0.8620689655172413,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8275862068965517,0.6990783410138249,0.8275862068965517,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.95,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8275862068965517,0.6990783410138249,0.8275862068965517,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.7267281105990784,0.8275862068965517,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.7267281105990784,0.8275862068965517,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.7931034482758621,0.674347158218126,0.7931034482758621,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8620689655172413,0.7514592933947774,0.8620689655172413,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8275862068965517,0.6990783410138249,0.8275862068965517,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,64,0.99,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8103448275862069,0.6824116743471582,0.8103448275862069,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.7267281105990784,0.8275862068965517,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.95,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.7267281105990784,0.8275862068965517,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.95,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8103448275862069,0.6910138248847927,0.8103448275862069,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.95,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8620689655172413,0.7514592933947774,0.8620689655172413,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.95,"(0.05, 0.5, 5.0)",0.5,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8275862068965517,0.6990783410138249,0.8275862068965517,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.95,"(0.05, 0.5, 5.0)",0.6,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8275862068965517,0.6990783410138249,0.8275862068965517,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.99,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.7267281105990784,0.8275862068965517,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.99,"(0.01, 0.1, 1.0)",0.5,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.7267281105990784,0.8275862068965517,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.99,"(0.01, 0.1, 1.0)",0.6,no_p3,"[0.01, 0.1, 1.0]",1.0,0.7931034482758621,0.674347158218126,0.7931034482758621,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
4000,96,0.99,"(0.05, 0.5, 5.0)",0.4,no_p3,"[0.05, 0.5, 5.0]",1.0,0.8620689655172413,0.7514592933947774,0.8620689655172413,4000,test_not_evaluated_for_candidates,texas,5,5,,20260424,random_stratified_matching_fixed_split0_class_counts,no_p3
